,From,To,DateTime,Duration.seconds.,Cell.Tower
646,315,32,6/1/2006 17:11,1427,29
647,121,8,6/1/2006 17:14,1391,28
648,286,92,6/1/2006 17:17,1840,11
649,324,18,6/1/2006 17:17,810,22
650,196,1,6/1/2006 17:18,818,11
651,0,48,6/1/2006 17:20,1476,7
652,383,92,6/1/2006 17:20,1259,10
653,180,5,6/1/2006 17:21,951,10
654,260,299,6/1/2006 17:21,1148,29
655,57,61,6/1/2006 17:22,965,11
656,161,235,6/1/2006 17:22,1079,30
657,272,215,6/1/2006 17:25,564,11
658,41,280,6/1/2006 17:26,854,28
659,91,185,6/1/2006 17:26,1136,30
660,213,126,6/1/2006 17:26,993,25
661,7,238,6/1/2006 17:28,1786,29
662,321,3,6/1/2006 17:28,968,16
663,18,249,6/1/2006 17:29,1306,21
664,116,16,6/1/2006 17:29,389,30
665,146,322,6/1/2006 17:29,1042,1
666,224,34,6/1/2006 17:29,1007,24
667,295,26,6/1/2006 17:29,1174,30
668,104,11,6/1/2006 17:30,1790,26
669,265,24,6/1/2006 17:31,540,29
670,73,41,6/1/2006 17:32,1639,21
671,258,34,6/1/2006 17:35,1066,29
672,396,81,6/1/2006 17:35,1044,18
673,334,1,6/1/2006 17:36,814,11
674,16,246,6/1/2006 17:38,1258,11
675,295,3,6/1/2006 17:38,1000,30
676,21,129,6/1/2006 17:42,1079,28
677,47,206,6/1/2006 17:42,1200,28
678,363,42,6/1/2006 17:42,1464,29
679,69,387,6/1/2006 17:43,844,17
680,350,19,6/1/2006 17:43,1091,24
681,241,80,6/1/2006 17:45,1352,28
682,176,148,6/1/2006 17:47,1192,18
683,14,335,6/1/2006 17:48,455,18
684,311,1,6/1/2006 17:48,1015,25
685,96,292,6/1/2006 17:50,666,6
686,167,290,6/1/2006 17:51,1066,15
687,215,93,6/1/2006 17:51,1072,29
688,394,199,6/1/2006 17:51,1243,10
689,130,14,6/1/2006 17:53,1399,28
690,287,213,6/1/2006 17:53,1003,11
691,335,65,6/1/2006 17:53,845,10
692,284,2,6/1/2006 17:57,1079,22
693,221,174,6/1/2006 17:58,1183,20
694,82,49,6/1/2006 18:01,900,13
695,135,12,6/1/2006 18:01,937,13
696,213,287,6/1/2006 18:01,978,8
697,282,13,6/1/2006 18:01,483,14
698,299,52,6/1/2006 18:01,1617,16
699,191,178,6/1/2006 18:02,1400,22
700,256,134,6/1/2006 18:02,1375,14
701,198,308,6/1/2006 18:03,1722,19
702,241,23,6/1/2006 18:04,1222,28
703,82,71,6/1/2006 18:05,508,15
704,95,7,6/1/2006 18:06,847,11
705,50,0,6/1/2006 18:07,1034,15
706,164,55,6/1/2006 18:07,553,11
707,257,27,6/1/2006 18:09,1633,11
708,78,331,6/1/2006 18:12,1104,4
709,2,54,6/1/2006 18:15,1051,29
710,87,103,6/1/2006 18:15,1108,15
711,248,0,6/1/2006 18:17,1204,16
712,377,92,6/1/2006 18:17,979,13
713,40,19,6/1/2006 18:18,1164,1
714,175,158,6/1/2006 18:19,1293,30
715,242,46,6/1/2006 18:20,869,29
716,57,61,6/1/2006 18:25,1078,15
717,219,146,6/1/2006 18:26,1397,21
718,303,131,6/1/2006 18:27,1046,26
719,247,261,6/1/2006 18:28,1073,2
720,256,134,6/1/2006 18:28,1070,14
721,374,13,6/1/2006 18:28,1205,13
722,369,320,6/1/2006 18:31,1060,22
723,102,75,6/1/2006 18:32,419,13
724,142,81,6/1/2006 18:32,914,29
725,307,84,6/1/2006 18:35,795,7
726,108,13,6/1/2006 18:36,1158,9
727,202,323,6/1/2006 18:36,723,22
728,246,5,6/1/2006 18:36,636,17
729,267,231,6/1/2006 18:37,1022,15
730,313,97,6/1/2006 18:37,723,13
731,128,75,6/1/2006 18:39,1378,11
732,97,211,6/1/2006 18:41,1417,22
733,323,367,6/1/2006 18:41,973,10
734,228,92,6/1/2006 18:42,1461,2
735,162,17,6/1/2006 18:43,1216,30
736,248,7,6/1/2006 18:44,1524,16
737,137,286,6/1/2006 18:45,558,11
738,255,87,6/1/2006 18:46,592,4
739,135,0,6/1/2006 18:48,704,13
740,135,0,6/1/2006 18:48,1117,13
741,211,97,6/1/2006 18:48,1133,15
742,364,260,6/1/2006 18:50,1246,1
743,188,70,6/1/2006 18:51,1561,29
744,266,30,6/1/2006 18:51,1014,11
745,388,19,6/1/2006 18:51,736,15
746,265,24,6/1/2006 18:53,760,9
747,256,1,6/1/2006 18:54,1127,14
748,273,162,6/1/2006 18:54,1426,29
749,46,242,6/1/2006 18:55,861,30
750,295,3,6/1/2006 18:56,1112,6
751,49,192,6/1/2006 18:57,921,13
752,366,5,6/1/2006 18:58,1090,23
753,16,166,6/1/2006 19:01,1116,11
754,31,396,6/1/2006 19:01,822,9
755,91,365,6/1/2006 19:01,1604,30
756,55,13,6/1/2006 19:04,914,27
757,23,122,6/1/2006 19:05,1186,29
758,189,384,6/1/2006 19:05,788,29
759,139,318,6/1/2006 19:06,1118,1
760,18,249,6/1/2006 19:08,1058,4
761,289,2,6/1/2006 19:08,502,4
762,277,220,6/1/2006 19:10,875,16
763,211,15,6/1/2006 19:12,1006,22
764,144,149,6/1/2006 19:14,626,17
765,206,7,6/1/2006 19:16,1616,21
766,354,25,6/1/2006 19:18,936,30
767,199,282,6/1/2006 19:19,764,22
768,341,357,6/1/2006 19:19,1297,21
769,128,75,6/1/2006 19:20,849,11
770,394,199,6/1/2006 19:20,1035,11
771,274,172,6/1/2006 19:21,1201,9
772,13,236,6/1/2006 19:22,1790,11
773,235,161,6/1/2006 19:22,1567,25
774,255,87,6/1/2006 19:23,1715,4
775,378,275,6/1/2006 19:23,1546,30
776,12,3,6/1/2006 19:25,1265,11
777,213,126,6/1/2006 19:25,738,8
778,273,0,6/1/2006 19:26,1042,29
779,67,19,6/1/2006 19:28,583,16
780,289,45,6/1/2006 19:29,989,4
781,382,17,6/1/2006 19:31,960,29
782,182,38,6/1/2006 19:32,681,13
783,332,338,6/1/2006 19:32,1113,12
784,349,23,6/1/2006 19:33,1227,1
785,111,41,6/1/2006 19:34,950,29
786,190,170,6/1/2006 19:34,1265,9
787,222,24,6/1/2006 19:34,1052,30
788,19,20,6/1/2006 19:35,767,30
789,308,175,6/1/2006 19:35,631,16
790,365,91,6/1/2006 19:35,451,15
791,322,1,6/1/2006 19:36,1418,25
792,80,112,6/1/2006 19:39,1218,12
793,197,4,6/1/2006 19:39,863,29
794,233,53,6/1/2006 19:41,1313,15
795,188,29,6/1/2006 19:42,1088,10
796,44,351,6/1/2006 19:45,1458,25
797,127,43,6/1/2006 19:45,733,3
798,284,2,6/1/2006 19:45,1029,19
799,51,275,6/1/2006 19:48,1145,16
800,54,144,6/1/2006 19:48,1121,29
801,96,359,6/1/2006 19:48,580,19
802,112,341,6/1/2006 19:50,1067,7
803,269,240,6/1/2006 19:51,1192,23
804,27,3,6/1/2006 19:52,987,8
805,320,369,6/1/2006 19:52,1616,16
806,389,344,6/1/2006 19:52,781,13
807,313,97,6/1/2006 19:53,880,13
808,358,30,6/1/2006 19:54,888,30
809,113,5,6/1/2006 19:56,1470,15
810,44,163,6/1/2006 19:57,1074,25
811,176,54,6/1/2006 19:57,1277,15
812,231,47,6/1/2006 19:57,1512,13
813,12,0,6/1/2006 19:58,705,29
814,69,2,6/1/2006 19:59,783,7
815,60,55,6/1/2006 20:00,1469,15
816,343,52,6/1/2006 20:03,1232,9
817,124,2,6/1/2006 20:05,1295,1
818,173,120,6/1/2006 20:05,1303,20
819,182,13,6/1/2006 20:05,1068,27
820,112,341,6/1/2006 20:07,473,18
821,240,251,6/1/2006 20:07,1497,17
822,369,174,6/1/2006 20:07,-2,25
823,378,275,6/1/2006 20:07,1206,30
824,31,396,6/1/2006 20:08,424,9
825,59,11,6/1/2006 20:08,1162,15
826,210,49,6/1/2006 20:09,1004,11
827,108,7,6/1/2006 20:10,1112,9
828,200,5,6/1/2006 20:10,990,13
829,18,324,6/1/2006 20:13,765,4
830,145,1,6/1/2006 20:14,1211,12
831,78,52,6/1/2006 20:17,826,16
832,206,47,6/1/2006 20:21,945,21
833,278,239,6/1/2006 20:21,1135,17
834,69,387,6/1/2006 20:26,1256,7
835,70,177,6/1/2006 20:26,1045,22
836,273,0,6/1/2006 20:26,689,29
837,274,172,6/1/2006 20:30,1455,9
838,233,53,6/1/2006 20:32,741,15
839,3,31,6/1/2006 20:34,1190,10
840,362,1,6/1/2006 20:34,972,9
841,349,23,6/1/2006 20:35,1036,1
842,17,339,6/1/2006 20:39,925,15
843,170,3,6/1/2006 20:39,1251,25
844,6,160,6/1/2006 20:40,709,16
845,137,262,6/1/2006 20:40,1064,15
846,259,148,6/1/2006 20:41,745,12
847,94,46,6/1/2006 20:42,1386,22
848,118,40,6/1/2006 20:45,258,6
849,284,260,6/1/2006 20:45,1095,19
850,170,5,6/1/2006 20:46,605,25
851,330,325,6/1/2006 20:47,1143,12
852,174,158,6/1/2006 20:51,1437,30
853,267,387,6/1/2006 20:52,809,15
854,314,5,6/1/2006 20:52,1227,27
855,27,392,6/1/2006 20:53,1103,8
856,172,1,6/1/2006 20:58,1259,9
857,247,103,6/1/2006 20:58,1695,2
858,173,120,6/1/2006 20:59,665,15
859,9,5,6/1/2006 21:02,1146,17
860,71,25,6/1/2006 21:02,866,28
861,143,117,6/1/2006 21:02,620,12
862,178,133,6/1/2006 21:02,1137,9
863,191,178,6/1/2006 21:02,1542,22
864,387,69,6/1/2006 21:02,1459,19
865,386,179,6/1/2006 21:04,1637,11
866,184,5,6/1/2006 21:06,1340,2
867,242,1,6/1/2006 21:06,1092,9
868,48,154,6/1/2006 21:10,1404,28
869,194,291,6/1/2006 21:14,848,14
870,223,160,6/1/2006 21:15,443,15
871,59,18,6/1/2006 21:16,535,15
872,95,240,6/1/2006 21:16,903,11
873,388,34,6/1/2006 21:17,977,11
874,139,3,6/1/2006 21:20,850,1
875,43,14,6/1/2006 21:24,788,24
876,142,18,6/1/2006 21:24,1075,11
877,305,350,6/1/2006 21:24,1506,6
878,73,122,6/1/2006 21:29,1432,21
879,332,0,6/1/2006 21:29,1115,12
880,336,6,6/1/2006 21:29,1273,30
881,76,71,6/1/2006 21:33,992,29
882,293,37,6/1/2006 21:33,800,22
883,189,384,6/1/2006 21:35,492,11
884,14,128,6/1/2006 21:36,1218,10
885,82,71,6/1/2006 21:36,1005,13
886,56,1,6/1/2006 21:39,527,22
887,135,0,6/1/2006 21:39,1428,13
888,281,137,6/1/2006 21:39,914,29
889,396,31,6/1/2006 21:39,719,18
890,260,299,6/1/2006 21:41,487,29
891,198,9,6/1/2006 21:45,1094,19
892,107,5,6/1/2006 21:46,1042,19
893,174,44,6/1/2006 21:48,838,30
894,133,178,6/1/2006 21:50,1183,22
895,33,61,6/1/2006 21:51,842,29
896,199,13,6/1/2006 21:52,414,16
897,205,160,6/1/2006 21:54,785,28
898,385,90,6/1/2006 21:55,1207,19
899,47,167,6/1/2006 21:56,995,13
900,297,15,6/1/2006 21:56,1329,22
901,107,5,6/1/2006 21:57,847,19
902,68,2,6/1/2006 21:58,992,16
903,147,26,6/1/2006 22:02,727,28
904,21,138,6/1/2006 22:04,1054,9
905,93,50,6/1/2006 22:06,958,29
906,79,10,6/1/2006 22:07,823,11
907,252,54,6/1/2006 22:07,1301,11
908,28,227,6/1/2006 22:09,1298,22
909,342,1,6/1/2006 22:09,1031,13
910,159,66,6/1/2006 22:11,1114,9
911,175,308,6/1/2006 22:11,727,30
912,149,144,6/1/2006 22:15,1388,15
913,6,7,6/1/2006 22:16,1144,21
914,215,19,6/1/2006 22:19,947,29
915,43,4,6/1/2006 22:20,1374,15
916,187,51,6/1/2006 22:20,1309,30
917,286,92,6/1/2006 22:21,832,15
918,57,61,6/1/2006 22:23,645,15
919,127,43,6/1/2006 22:23,1113,3
920,99,1,6/1/2006 22:24,1483,13
921,7,98,6/1/2006 22:25,1345,16
922,35,1,6/1/2006 22:28,545,22
923,296,217,6/1/2006 22:28,1117,11
924,81,142,6/1/2006 22:29,1350,7
925,323,202,6/1/2006 22:29,1103,29
926,28,23,6/1/2006 22:36,1506,22
927,120,346,6/1/2006 22:38,1634,15
928,177,70,6/1/2006 22:38,863,21
929,245,1,6/1/2006 22:39,1194,22
930,220,5,6/1/2006 22:42,1505,6
931,32,0,6/1/2006 22:43,1895,13
932,307,51,6/1/2006 22:43,1243,7
933,326,90,6/1/2006 22:43,937,7
934,341,357,6/1/2006 22:43,1327,21
935,164,55,6/1/2006 22:44,1075,11
936,152,329,6/1/2006 22:45,983,15
937,175,0,6/1/2006 22:45,1259,30
938,209,13,6/1/2006 22:45,1449,12
939,217,192,6/1/2006 22:46,1254,4
940,209,71,6/1/2006 22:48,1191,29
941,220,186,6/1/2006 22:49,908,6
942,358,30,6/1/2006 22:49,792,30
943,233,42,6/1/2006 22:50,1098,15
944,82,71,6/1/2006 22:54,1301,13
945,118,359,6/1/2006 22:54,1283,6
946,294,87,6/1/2006 22:59,1070,22
947,285,77,6/1/2006 23:00,873,30
948,87,35,6/1/2006 23:03,1179,15
949,375,333,6/1/2006 23:03,584,15
950,236,167,6/1/2006 23:04,823,1
951,373,61,6/1/2006 23:05,1322,11
952,333,109,6/1/2006 23:06,1073,4
953,39,14,6/1/2006 23:08,888,9
954,137,281,6/1/2006 23:08,1282,11
955,196,118,6/1/2006 23:08,687,11
956,327,112,6/1/2006 23:08,1619,13
957,186,58,6/1/2006 23:13,759,19
958,260,24,6/1/2006 23:17,1171,16
959,355,0,6/1/2006 23:17,1163,15
960,70,5,6/1/2006 23:18,1257,22
961,137,5,6/1/2006 23:18,909,15
962,228,92,6/1/2006 23:18,649,13
963,116,16,6/1/2006 23:19,686,11
964,39,14,6/1/2006 23:23,1078,9
965,251,9,6/1/2006 23:26,1517,13
966,257,27,6/1/2006 23:28,801,11
967,299,52,6/1/2006 23:31,1310,16
968,64,32,6/1/2006 23:33,1289,16
969,282,13,6/1/2006 23:33,968,14
970,293,37,6/1/2006 23:34,1014,22
971,77,285,6/1/2006 23:35,554,15
972,143,117,6/1/2006 23:35,1352,12
973,108,7,6/1/2006 23:36,952,9
974,20,132,6/1/2006 23:40,935,30
975,59,18,6/1/2006 23:40,992,15
976,386,179,6/1/2006 23:46,1148,11
977,308,175,6/1/2006 23:47,1119,16
978,118,55,6/1/2006 23:48,1575,6
979,49,210,6/1/2006 23:49,1525,13
980,224,34,6/1/2006 23:49,1820,25
981,396,31,6/1/2006 23:49,1003,3
982,16,8,6/1/2006 23:50,1440,11
983,314,5,6/1/2006 23:52,1261,27
984,248,0,6/1/2006 23:55,1445,16
985,387,69,6/1/2006 23:55,759,19
986,395,175,6/1/2006 23:58,546,11
987,394,13,6/1/2006 23:59,825,11
988,366,5,6/2/2006 0:01,919,7
989,188,70,6/2/2006 0:07,1244,29
990,145,1,6/2/2006 0:12,930,29
991,63,15,6/2/2006 0:14,1397,11
992,373,41,6/2/2006 0:14,1180,29
993,132,112,6/2/2006 0:27,830,22
994,390,2,6/2/2006 0:28,910,22
995,37,293,6/2/2006 0:34,963,17
996,388,19,6/2/2006 0:46,1310,11
997,226,390,6/2/2006 0:50,537,30
998,278,1,6/2/2006 0:51,1110,23
999,84,33,6/2/2006 0:57,998,11
1000,150,67,6/2/2006 1:07,1146,29
1001,394,13,6/2/2006 1:07,782,10
1002,308,198,6/2/2006 1:09,802,29
1003,328,3,6/2/2006 1:10,1002,30
1004,335,14,6/2/2006 1:14,1001,10
1005,302,109,6/2/2006 1:32,1206,11
1006,151,20,6/2/2006 1:37,594,6
1007,1,56,6/2/2006 1:39,1310,29
1008,329,295,6/2/2006 1:45,885,28
1009,149,138,6/2/2006 1:55,1650,21
1010,220,5,6/2/2006 2:03,1004,24
1011,317,379,6/2/2006 2:10,1574,30
1012,137,281,6/2/2006 2:12,760,11
1013,209,238,6/2/2006 2:19,1108,28
1014,379,317,6/2/2006 2:38,1748,24
1015,365,91,6/2/2006 2:43,1724,21
1016,116,1,6/2/2006 2:48,1340,30
1017,170,234,6/2/2006 2:52,546,23
1018,106,3,6/2/2006 2:54,1370,24
1019,279,198,6/2/2006 2:58,1173,20
1020,257,27,6/2/2006 3:00,747,30
1021,244,70,6/2/2006 3:03,1789,1
1022,123,317,6/2/2006 3:04,1267,25
1023,226,168,6/2/2006 3:11,959,30
1024,93,134,6/2/2006 3:13,1179,29
1025,358,103,6/2/2006 3:15,785,30
1026,256,1,6/2/2006 3:19,1223,20
1027,204,291,6/2/2006 3:20,860,13
1028,66,198,6/2/2006 3:24,1406,28
1029,317,30,6/2/2006 3:24,1011,30
1030,294,30,6/2/2006 3:29,1517,22
1031,274,370,6/2/2006 3:32,995,10
1032,158,174,6/2/2006 3:33,1299,19
1033,200,5,6/2/2006 3:42,1678,29
1034,327,42,6/2/2006 3:43,390,25
1035,172,232,6/2/2006 3:49,1171,29
1036,284,260,6/2/2006 3:54,1121,22
1037,37,152,6/2/2006 4:00,678,17
1038,257,27,6/2/2006 4:08,634,30
1039,176,148,6/2/2006 4:10,205,18
1040,13,250,6/2/2006 4:22,915,13
1041,3,200,6/2/2006 4:30,1755,30
1042,328,142,6/2/2006 4:32,851,30
1043,126,213,6/2/2006 4:35,762,8
1044,254,136,6/2/2006 4:48,1127,29
1045,43,127,6/2/2006 4:49,1175,15
1046,337,18,6/2/2006 4:52,1126,28
1047,246,16,6/2/2006 4:59,1104,17
1048,158,65,6/2/2006 5:01,1078,22
1049,292,376,6/2/2006 5:03,876,13
1050,152,329,6/2/2006 5:30,994,11
1051,256,134,6/2/2006 5:45,975,20
1052,69,2,6/2/2006 5:49,1117,17
1053,99,56,6/2/2006 5:58,1268,28
1054,311,37,6/2/2006 6:25,914,25
1055,323,68,6/2/2006 6:38,830,10
1056,348,5,6/2/2006 6:47,1158,23
1057,295,329,6/2/2006 7:05,752,30
1058,42,0,6/2/2006 7:20,692,13
1059,156,101,6/2/2006 7:22,1236,20
1060,116,1,6/2/2006 7:34,1591,30
1061,368,197,6/2/2006 7:40,919,11
1062,69,2,6/2/2006 7:42,1151,17
1063,378,0,6/2/2006 7:46,277,30
1064,212,103,6/2/2006 7:47,761,28
1065,353,89,6/2/2006 7:48,805,11
1066,381,199,6/2/2006 7:57,987,29
1067,20,151,6/2/2006 8:02,1246,30
1068,219,146,6/2/2006 8:03,806,1
1069,363,134,6/2/2006 8:03,1362,29
1070,373,41,6/2/2006 8:04,1741,11
1071,197,1,6/2/2006 8:05,1334,29
1072,155,5,6/2/2006 8:08,817,11
1073,352,3,6/2/2006 8:08,900,29
1074,371,60,6/2/2006 8:09,1079,22
1075,9,52,6/2/2006 8:10,1403,25
1076,312,38,6/2/2006 8:10,1246,29
1077,13,374,6/2/2006 8:11,1445,13
1078,99,1,6/2/2006 8:11,1199,28
1079,106,3,6/2/2006 8:11,681,24
1080,135,12,6/2/2006 8:16,1038,29
1081,145,1,6/2/2006 8:16,1248,29
1082,20,376,6/2/2006 8:17,1295,30
1083,383,5,6/2/2006 8:18,1378,10
1084,139,3,6/2/2006 8:19,1382,24
1085,9,251,6/2/2006 8:21,1455,25
1086,70,244,6/2/2006 8:21,1074,20
1087,89,91,6/2/2006 8:21,1411,11
1088,249,138,6/2/2006 8:23,859,28
1089,163,348,6/2/2006 8:25,1198,22
1090,262,19,6/2/2006 8:25,1335,14
1091,111,130,6/2/2006 8:26,1292,29
1092,231,47,6/2/2006 8:26,1013,29
1093,48,2,6/2/2006 8:27,1124,28
1094,125,94,6/2/2006 8:28,929,29
1095,375,333,6/2/2006 8:28,1224,29
1096,85,156,6/2/2006 8:29,994,30
1097,61,154,6/2/2006 8:31,975,28
1098,254,6,6/2/2006 8:31,386,11
1099,278,1,6/2/2006 8:31,1054,23
1100,14,25,6/2/2006 8:32,1485,18
1101,344,61,6/2/2006 8:32,1301,27
1102,387,69,6/2/2006 8:32,809,28
1103,352,32,6/2/2006 8:33,589,29
1104,159,7,6/2/2006 8:35,610,11
1105,334,302,6/2/2006 8:35,856,11
1106,113,364,6/2/2006 8:36,326,30
1107,18,142,6/2/2006 8:38,1483,20
1108,125,27,6/2/2006 8:38,1488,29
1109,281,137,6/2/2006 8:38,665,28
1110,236,13,6/2/2006 8:39,812,1
1111,58,186,6/2/2006 8:40,575,23
1112,274,370,6/2/2006 8:40,879,10
1113,204,90,6/2/2006 8:41,1205,13
1114,15,297,6/2/2006 8:45,1037,7
1115,200,3,6/2/2006 8:48,1041,29
1116,265,24,6/2/2006 8:48,1145,29
1117,269,41,6/2/2006 8:49,987,6
1118,293,305,6/2/2006 8:50,872,22
1119,322,146,6/2/2006 8:50,917,30
1120,119,271,6/2/2006 8:51,1294,20
1121,136,60,6/2/2006 8:52,952,10
1122,335,14,6/2/2006 8:52,1289,10
1123,379,364,6/2/2006 8:52,1120,24
1124,319,225,6/2/2006 8:53,1043,11
1125,315,361,6/2/2006 8:59,1120,28
1126,368,196,6/2/2006 8:59,853,11
1127,83,61,6/2/2006 9:00,677,30
1128,102,15,6/2/2006 9:02,1384,13
1129,112,132,6/2/2006 9:02,1125,18
1130,333,41,6/2/2006 9:05,1226,8
1131,207,268,6/2/2006 9:06,670,30
1132,307,84,6/2/2006 9:07,1422,7
1133,24,260,6/2/2006 9:08,1320,30
1134,25,71,6/2/2006 9:08,1193,29
1135,323,367,6/2/2006 9:08,824,10
1136,136,344,6/2/2006 9:09,1137,10
1137,387,267,6/2/2006 9:09,1021,28
1138,12,216,6/2/2006 9:10,1266,11
1139,119,259,6/2/2006 9:11,1138,20
1140,7,253,6/2/2006 9:14,1360,29
1141,199,394,6/2/2006 9:15,1265,14
1142,312,38,6/2/2006 9:15,943,29
1143,85,156,6/2/2006 9:16,770,30
1144,230,8,6/2/2006 9:16,533,28
1145,319,225,6/2/2006 9:16,598,11
1146,322,146,6/2/2006 9:16,1045,30
1147,205,345,6/2/2006 9:18,869,28
1148,119,271,6/2/2006 9:21,925,20
1149,171,51,6/2/2006 9:21,868,27
1150,84,2,6/2/2006 9:25,1438,28
1151,90,189,6/2/2006 9:25,1331,30
1152,290,92,6/2/2006 9:25,1723,18
1153,132,20,6/2/2006 9:26,1344,22
1154,260,284,6/2/2006 9:26,1062,28
1155,324,120,6/2/2006 9:27,1373,22
1156,319,222,6/2/2006 9:28,308,11
1157,63,1,6/2/2006 9:29,873,11
1158,372,89,6/2/2006 9:29,550,27
1159,79,21,6/2/2006 9:30,1719,11
1160,386,247,6/2/2006 9:30,739,11
1161,89,1,6/2/2006 9:32,982,11
1162,244,70,6/2/2006 9:32,1047,1
1163,292,96,6/2/2006 9:32,1663,13
1164,274,172,6/2/2006 9:33,1110,10
1165,285,77,6/2/2006 9:34,796,30
1166,50,0,6/2/2006 9:39,943,28
1167,308,198,6/2/2006 9:39,862,29
1168,197,1,6/2/2006 9:41,884,29
1169,174,44,6/2/2006 9:43,1059,30
1170,177,70,6/2/2006 9:43,820,12
1171,186,58,6/2/2006 9:43,1300,22
1172,65,32,6/2/2006 9:47,1154,29
1173,164,55,6/2/2006 9:47,1249,30
1174,161,235,6/2/2006 9:48,1081,30
1175,186,58,6/2/2006 9:49,913,22
1176,364,379,6/2/2006 9:49,1335,24
1177,248,7,6/2/2006 9:50,1055,16
1178,113,5,6/2/2006 9:52,978,30
1179,304,23,6/2/2006 9:52,951,29
1180,399,3,6/2/2006 9:54,1046,24
1181,63,1,6/2/2006 9:56,1374,11
1182,129,217,6/2/2006 9:56,1060,28
1183,175,395,6/2/2006 9:58,858,30
1184,355,14,6/2/2006 9:58,968,28
1185,0,145,6/2/2006 9:59,1021,7
1186,119,92,6/2/2006 9:59,900,20
1187,286,92,6/2/2006 10:01,1484,11
1188,54,264,6/2/2006 10:03,1520,29
1189,387,69,6/2/2006 10:03,757,28
1190,27,125,6/2/2006 10:04,1233,25
1191,305,350,6/2/2006 10:06,1319,6
1192,171,95,6/2/2006 10:07,1091,27
1193,24,47,6/2/2006 10:08,826,30
1194,366,30,6/2/2006 10:08,805,7
1195,324,120,6/2/2006 10:12,823,22
1196,287,213,6/2/2006 10:14,1127,11
1197,30,75,6/2/2006 10:16,1148,18
1198,136,60,6/2/2006 10:16,575,10
1199,230,8,6/2/2006 10:17,1203,28
1200,107,5,6/2/2006 10:18,1264,28
1201,48,0,6/2/2006 10:20,993,28
1202,65,32,6/2/2006 10:22,1681,29
1203,187,51,6/2/2006 10:25,924,30
1204,386,247,6/2/2006 10:25,1088,11
1205,391,211,6/2/2006 10:25,1230,30
1206,278,1,6/2/2006 10:26,1291,23
1207,308,175,6/2/2006 10:28,930,29
1208,365,62,6/2/2006 10:28,1026,21
1209,220,277,6/2/2006 10:30,730,24
1210,48,0,6/2/2006 10:31,1109,28
1211,164,55,6/2/2006 10:34,681,30
1212,265,24,6/2/2006 10:35,688,29
1213,5,194,6/2/2006 10:36,1364,30
1214,89,14,6/2/2006 10:36,1118,11
1215,118,359,6/2/2006 10:37,1369,30
1216,188,70,6/2/2006 10:37,1256,29
1217,261,247,6/2/2006 10:38,1564,11
1218,255,87,6/2/2006 10:40,795,28
1219,327,42,6/2/2006 10:40,1298,25
1220,344,61,6/2/2006 10:42,960,27
1221,38,1,6/2/2006 10:43,1170,1
1222,95,7,6/2/2006 10:43,1056,27
1223,203,165,6/2/2006 10:44,577,20
1224,37,3,6/2/2006 10:49,591,17
1225,212,103,6/2/2006 10:49,857,28
1226,265,32,6/2/2006 10:49,977,29
1227,21,47,6/2/2006 10:50,1050,29
1228,355,0,6/2/2006 10:52,1012,28
1229,217,296,6/2/2006 10:54,187,6
1230,81,41,6/2/2006 10:55,915,10
1231,271,279,6/2/2006 10:56,1569,13
1232,285,8,6/2/2006 10:56,1339,30
1233,264,229,6/2/2006 10:58,935,27
1234,70,133,6/2/2006 11:01,1143,20
1235,80,1,6/2/2006 11:02,1325,11
1236,81,142,6/2/2006 11:02,382,10
1237,230,8,6/2/2006 11:03,1326,28
1238,181,15,6/2/2006 11:04,1284,12
1239,399,90,6/2/2006 11:04,1570,24
1240,68,100,6/2/2006 11:05,1143,28
1241,201,5,6/2/2006 11:05,1006,11
1242,8,45,6/2/2006 11:06,856,11
1243,285,8,6/2/2006 11:06,1046,30
1244,73,41,6/2/2006 11:07,644,21
1245,373,61,6/2/2006 11:07,425,11
1246,7,253,6/2/2006 11:08,1090,29
1247,172,274,6/2/2006 11:08,1237,29
1248,359,118,6/2/2006 11:08,733,21
1249,18,142,6/2/2006 11:13,1201,20
1250,183,4,6/2/2006 11:13,1229,1
1251,92,377,6/2/2006 11:15,1009,30
1252,352,3,6/2/2006 11:17,1042,29
1253,364,113,6/2/2006 11:17,664,24
1254,181,15,6/2/2006 11:19,1123,15
1255,125,94,6/2/2006 11:20,1142,29
1256,166,154,6/2/2006 11:21,653,11
1257,129,217,6/2/2006 11:23,885,28
1258,148,11,6/2/2006 11:25,1586,28
1259,293,51,6/2/2006 11:26,1480,22
1260,185,229,6/2/2006 11:27,713,29
1261,173,40,6/2/2006 11:28,1337,28
1262,333,109,6/2/2006 11:28,1347,8
1263,73,37,6/2/2006 11:29,1126,21
1264,162,190,6/2/2006 11:29,1322,30
1265,398,204,6/2/2006 11:30,1059,28
1266,362,1,6/2/2006 11:32,744,28
1267,39,14,6/2/2006 11:33,650,10
1268,21,79,6/2/2006 11:34,1113,29
1269,114,87,6/2/2006 11:37,1245,30
1270,347,113,6/2/2006 11:37,456,22
1271,17,11,6/2/2006 11:38,1122,23
1272,11,10,6/2/2006 11:39,901,30
1273,331,78,6/2/2006 11:39,1060,11
1274,283,131,6/2/2006 11:40,735,11
1275,25,354,6/2/2006 11:42,1321,28
1276,359,118,6/2/2006 11:42,667,21
1277,342,1,6/2/2006 11:43,1119,29
1278,187,51,6/2/2006 11:44,710,30
1279,249,18,6/2/2006 11:44,899,28
